kepid,prob_confirmed,label
11705004,0.9639524,CANDIDATE
12256520,0.9639409,CANDIDATE
11520114,0.96388894,CANDIDATE
9533489,0.96388876,CANDIDATE
10285631,0.963883,CANDIDATE
7335514,0.96388197,CANDIDATE
11853130,0.9638733,CANDIDATE
9019191,0.9638679,CANDIDATE
8018547,0.9638656,CANDIDATE
9008737,0.9638462,CANDIDATE
11716643,0.9638457,CANDIDATE
9491832,0.9638426,CANDIDATE
12349560,0.963839,CANDIDATE
11918099,0.96381146,CANDIDATE
10450504,0.96380234,CANDIDATE
5353938,0.96377957,CANDIDATE
11705004,0.9637788,CANDIDATE
9203154,0.9637765,CANDIDATE
9100484,0.9637668,CANDIDATE
5080636,0.9637654,CANDIDATE
4912650,0.9637553,CANDIDATE
7825899,0.96375155,CANDIDATE
9935642,0.9637491,CANDIDATE
6947623,0.9637388,CANDIDATE
9872283,0.96373534,CANDIDATE
10285631,0.9637189,CANDIDATE
9651602,0.96371764,CANDIDATE
11970988,0.96371466,CANDIDATE
10118266,0.963713,CANDIDATE
11030475,0.9637047,CANDIDATE
10394802,0.96370035,CANDIDATE
12602314,0.963687,CANDIDATE
10140122,0.96367234,CANDIDATE
5131180,0.96366996,CANDIDATE
5184911,0.9636656,CANDIDATE
7668416,0.9636613,CANDIDATE
7668416,0.96365756,CANDIDATE
12602314,0.9636509,CANDIDATE
12154526,0.96363825,CANDIDATE
11395587,0.9636325,CANDIDATE
12301181,0.9636294,CANDIDATE
9993683,0.96362334,CANDIDATE
9575728,0.96362,CANDIDATE
5897826,0.96361136,CANDIDATE
9533489,0.96360207,CANDIDATE
9086154,0.96360195,CANDIDATE
11241560,0.96359533,CANDIDATE
7094944,0.96358025,CANDIDATE
11241560,0.9635778,CANDIDATE
11129738,0.9635651,CANDIDATE
10264293,0.96355724,CANDIDATE
9575728,0.9635566,CANDIDATE
7094944,0.96355605,CANDIDATE
12349560,0.96353835,CANDIDATE
8360041,0.9635234,CANDIDATE
10264293,0.9635221,CANDIDATE
9008103,0.96351993,CANDIDATE
11601425,0.96351975,CANDIDATE
9712350,0.9635153,CANDIDATE
11565544,0.96351177,CANDIDATE
7630229,0.9635004,CANDIDATE
5353938,0.9634973,CANDIDATE
7098255,0.9634756,CANDIDATE
10717241,0.9634641,CANDIDATE
11129738,0.9634562,CANDIDATE
10140122,0.96345556,CANDIDATE
11918099,0.96344495,CANDIDATE
9712350,0.963427,CANDIDATE
9815053,0.9634249,CANDIDATE
10394802,0.9634197,CANDIDATE
11129738,0.9634166,CANDIDATE
12253769,0.9634141,CANDIDATE
8261920,0.9634141,CANDIDATE
7499398,0.96341294,CANDIDATE
8874090,0.9634079,CANDIDATE
9651602,0.9633915,CANDIDATE
11361283,0.96338993,CANDIDATE
4912650,0.96336955,CANDIDATE
9828127,0.96336484,CANDIDATE
8121310,0.9633603,CANDIDATE
11026304,0.9633597,CANDIDATE
9575728,0.9633542,CANDIDATE
7032421,0.96335363,CANDIDATE
8226050,0.9633394,CANDIDATE
8803757,0.963338,CANDIDATE
12300524,0.96332943,CANDIDATE
10717241,0.963324,CANDIDATE
10659624,0.96331537,CANDIDATE
10844890,0.96331406,CANDIDATE
11870545,0.9633116,CANDIDATE
10717241,0.9633071,CANDIDATE
11705004,0.9632971,CANDIDATE
10141900,0.963289,CANDIDATE
10450504,0.9632856,CANDIDATE
11805075,0.963281,CANDIDATE
8226050,0.96327645,CANDIDATE
11970988,0.9632735,CANDIDATE
8874090,0.96326935,CANDIDATE
11462341,0.9632687,CANDIDATE
9935642,0.9632607,CANDIDATE
10140274,0.96325606,CANDIDATE
6859546,0.96324635,CANDIDATE
6436029,0.96324,CANDIDATE
8216763,0.96323895,CANDIDATE
9712350,0.96323586,CANDIDATE
12208631,0.9632316,CANDIDATE
9100484,0.9632251,CANDIDATE
11129738,0.96320397,CANDIDATE
11462341,0.9631992,CANDIDATE
11073656,0.9631968,CANDIDATE
9883606,0.9631741,CANDIDATE
5353938,0.9631679,CANDIDATE
7661065,0.9631517,CANDIDATE
7098255,0.96314627,CANDIDATE
8265218,0.96313775,CANDIDATE
7668416,0.963134,CANDIDATE
5709889,0.96313167,CANDIDATE
11360805,0.9631304,CANDIDATE
7630229,0.9631243,CANDIDATE
11462341,0.96312135,CANDIDATE
12554634,0.9631172,CANDIDATE
9828127,0.9631167,CANDIDATE
12349560,0.96308786,CANDIDATE
7098255,0.963086,CANDIDATE
6867588,0.963086,CANDIDATE
11075279,0.9630827,CANDIDATE
11241560,0.9630674,CANDIDATE
11068630,0.9630656,CANDIDATE
3937814,0.96303535,CANDIDATE
11904704,0.9630325,CANDIDATE
11395587,0.96301734,CANDIDATE
7609553,0.9630153,CANDIDATE
12602314,0.9630117,CANDIDATE
12154526,0.9630087,CANDIDATE
7501646,0.96300066,CANDIDATE
12602314,0.9629941,CANDIDATE
10190075,0.9629909,CANDIDATE
5184911,0.96298826,CANDIDATE
5080636,0.96298707,CANDIDATE
7499398,0.9629831,CANDIDATE
6186182,0.96297866,CANDIDATE
9935642,0.96297157,CANDIDATE
6859546,0.9629603,CANDIDATE
9008103,0.9629511,CANDIDATE
10659624,0.96295047,CANDIDATE
8216763,0.96295035,CANDIDATE
9993683,0.96294117,CANDIDATE
3937814,0.96294117,CANDIDATE
8226050,0.96293706,CANDIDATE
6859546,0.9629363,CANDIDATE
9491832,0.96292317,CANDIDATE
11655826,0.96292025,CANDIDATE
11918099,0.96291333,CANDIDATE
10118266,0.96290016,CANDIDATE
11462341,0.9628858,CANDIDATE
9993683,0.96286047,CANDIDATE
9703198,0.9628536,CANDIDATE
9575728,0.9628515,CANDIDATE
9575728,0.9628492,CANDIDATE
6859546,0.962845,CANDIDATE
11181260,0.9628311,CANDIDATE
10450504,0.9628292,CANDIDATE
9086154,0.96282524,CANDIDATE
7499398,0.96282303,CANDIDATE
11970050,0.9628118,CANDIDATE
11030475,0.9628062,CANDIDATE
5184911,0.96280026,CANDIDATE
4049901,0.96279836,CANDIDATE
8869680,0.9627932,CANDIDATE
12301181,0.9627832,CANDIDATE
11716643,0.9627796,CANDIDATE
10964440,0.9627745,CANDIDATE
9100484,0.96277076,CANDIDATE
10844890,0.96276885,CANDIDATE
8216763,0.96276677,CANDIDATE
5353938,0.9627597,CANDIDATE
6679295,0.96271956,CANDIDATE
11570749,0.9627166,CANDIDATE
7630229,0.9627123,CANDIDATE
6436029,0.96269846,CANDIDATE
8869680,0.9626964,CANDIDATE
9815053,0.9626833,CANDIDATE
10917043,0.9626755,CANDIDATE
6186182,0.9626728,CANDIDATE
10190075,0.96266335,CANDIDATE
9202151,0.9626583,CANDIDATE
10813078,0.96264845,CANDIDATE
3937814,0.9626428,CANDIDATE
8554498,0.96262985,CANDIDATE
11602794,0.9626227,CANDIDATE
7668416,0.96261543,CANDIDATE
4832837,0.96261376,CANDIDATE
11601425,0.9626134,CANDIDATE
11395587,0.9626112,CANDIDATE
8007174,0.9625892,CANDIDATE
12554634,0.96258837,CANDIDATE
10844890,0.96258414,CANDIDATE
12349560,0.9625718,CANDIDATE
5376836,0.9625679,CANDIDATE
9651602,0.96256137,CANDIDATE
6867155,0.9625573,CANDIDATE
11357664,0.96255565,CANDIDATE
9580992,0.9625541,CANDIDATE
11357664,0.9625489,CANDIDATE
7661065,0.96254826,CANDIDATE
7836096,0.9625476,CANDIDATE
7630229,0.9625458,CANDIDATE
9574158,0.96254194,CANDIDATE
9580992,0.96253365,CANDIDATE
9202151,0.9624671,CANDIDATE
12301181,0.9624532,CANDIDATE
8874090,0.9624451,CANDIDATE
6679295,0.96244234,CANDIDATE
11030475,0.9624387,CANDIDATE
12253769,0.9624176,CANDIDATE
10659624,0.9624112,CANDIDATE
10141900,0.96240014,CANDIDATE
9574158,0.9623995,CANDIDATE
8803757,0.96237653,CANDIDATE
7032421,0.9623706,CANDIDATE
6523351,0.9623664,CANDIDATE
11970050,0.962358,CANDIDATE
3937814,0.96234703,CANDIDATE
6309763,0.9623399,CANDIDATE
9828127,0.96233326,CANDIDATE
